lat,lng,altitude-meters,distance-meters,distance-miles
30.355865,-97.736660,218.84,29687.22,18.4468
30.355723,-97.736621,219.80,29703.37,18.4568
30.355640,-97.736583,219.80,29713.26,18.4630
30.355503,-97.736529,218.84,29729.25,18.4729
30.355411,-97.736488,218.36,29740.22,18.4797
30.355293,-97.736449,217.88,29753.85,18.4882
30.355180,-97.736401,217.40,29767.19,18.4965
30.355042,-97.736359,218.84,29782.95,18.5063
30.354919,-97.736320,219.80,29797.07,18.5150
30.354789,-97.736279,220.76,29811.98,18.5243
30.354692,-97.736242,220.76,29823.31,18.5313
30.354535,-97.736185,220.76,29841.53,18.5427
30.354424,-97.736143,219.32,29854.54,18.5507
30.354282,-97.736098,219.80,29870.82,18.5609
30.354147,-97.736052,219.32,29886.46,18.5706
30.354038,-97.736017,219.80,29899.01,18.5784
30.353922,-97.735976,219.80,29912.40,18.5867
30.353790,-97.735931,221.72,29927.70,18.5962
30.353690,-97.735882,220.76,29940.32,18.6040
30.353568,-97.735811,220.28,29955.01,18.6132
30.353472,-97.735731,220.28,29968.11,18.6213
30.353352,-97.735595,219.80,29986.81,18.6329
30.353256,-97.735467,218.84,30003.07,18.6430
30.353191,-97.735366,218.84,30015.15,18.6505
30.353147,-97.735272,218.84,30025.46,18.6570
30.353090,-97.735138,218.84,30039.78,18.6658
30.353044,-97.735031,217.40,30051.39,18.6731
30.352997,-97.734922,215.95,30063.06,18.6803
30.352981,-97.734889,215.47,30066.67,18.6826
30.352958,-97.734806,215.95,30074.96,18.6877
30.352929,-97.734756,215.47,30080.70,18.6913
30.352911,-97.734695,215.47,30086.89,18.6951
30.352828,-97.734539,215.95,30104.54,18.7061
30.352762,-97.734413,215.95,30118.70,18.7149
30.352752,-97.734390,216.43,30121.11,18.7164
30.352699,-97.734281,216.43,30133.13,18.7239
30.352631,-97.734104,217.88,30151.75,18.7354
30.352569,-97.733937,218.84,30169.21,18.7463
30.352480,-97.733751,219.32,30189.64,18.7590
30.352424,-97.733642,219.80,30201.77,18.7665
30.352327,-97.733501,221.24,30219.15,18.7773
30.352233,-97.733364,221.72,30236.00,18.7878
30.352138,-97.733211,220.28,30254.04,18.7990
30.352128,-97.733196,220.28,30255.88,18.8001
30.352073,-97.733128,219.80,30264.96,18.8058
30.351992,-97.732991,220.76,30280.89,18.8157
30.351976,-97.732968,220.76,30283.70,18.8174
30.351911,-97.732932,221.24,30292.01,18.8226
30.351838,-97.732811,221.24,30306.27,18.8314
30.351783,-97.732686,221.24,30319.69,18.8398
30.351756,-97.732640,221.72,30325.03,18.8431
30.351707,-97.732547,222.68,30335.48,18.8496
30.351650,-97.732425,221.72,30348.78,18.8579
30.351595,-97.732314,221.72,30361.13,18.8655
30.351551,-97.732222,221.72,30371.17,18.8718
30.351505,-97.732135,221.72,30381.04,18.8779
30.351452,-97.732039,222.20,30392.01,18.8847
30.351371,-97.731864,224.61,30411.04,18.8965
30.351304,-97.731721,225.09,30426.70,18.9063
30.351229,-97.731568,224.12,30443.54,18.9167
30.351130,-97.731373,223.64,30465.28,18.9302
30.351054,-97.731219,223.16,30482.29,18.9408
30.350982,-97.731071,222.68,30499.05,18.9512
30.350931,-97.730971,222.68,30509.71,18.9579
30.350884,-97.730886,223.16,30519.38,18.9639
30.350841,-97.730781,223.16,30530.47,18.9708
30.350789,-97.730690,224.12,30541.04,18.9773
30.350723,-97.730574,224.12,30554.42,18.9856
30.350661,-97.730435,224.12,30569.46,18.9950
30.350614,-97.730336,224.12,30580.39,19.0018
30.350591,-97.730293,224.12,30585.28,19.0048
30.350552,-97.730234,224.61,30592.36,19.0092
30.350505,-97.730124,224.61,30604.26,19.0166
30.350468,-97.730043,224.61,30613.02,19.0220
30.350440,-97.729991,225.09,30618.93,19.0257
30.350415,-97.729928,226.05,30625.59,19.0299
30.350392,-97.729885,225.57,30630.48,19.0329
30.350333,-97.729775,224.61,30642.87,19.0406
30.350277,-97.729663,224.12,30655.22,19.0483
30.350233,-97.729569,223.16,30665.52,19.0547
30.350211,-97.729505,222.20,30672.11,19.0588
30.350163,-97.729417,222.20,30682.08,19.0650
30.350122,-97.729279,223.64,30696.09,19.0737
30.350105,-97.729204,225.09,30703.53,19.0783
30.350054,-97.729107,225.09,30714.42,19.0851
30.350010,-97.728992,225.57,30726.54,19.0926
30.349970,-97.728878,225.57,30738.33,19.0999
30.349964,-97.728860,226.05,30740.11,19.1010
30.349948,-97.728799,226.05,30746.25,19.1048
30.349891,-97.728679,227.01,30759.42,19.1130
30.349852,-97.728586,227.97,30769.39,19.1192
30.349816,-97.728491,228.45,30779.38,19.1254
30.349756,-97.728367,228.93,30792.96,19.1338
30.349716,-97.728295,229.41,30801.22,19.1390
30.349674,-97.728186,227.97,30812.68,19.1461
30.349655,-97.728154,227.49,30816.47,19.1485
30.349604,-97.728035,227.49,30829.13,19.1563
30.349584,-97.727990,227.49,30834.03,19.1594
30.349555,-97.727923,227.49,30841.17,19.1638
30.349488,-97.727783,227.49,30856.55,19.1734
30.349430,-97.727660,228.93,30870.13,19.1818
30.349373,-97.727554,228.93,30882.16,19.1893
30.349316,-97.727449,229.89,30894.06,19.1967
30.349244,-97.727311,230.37,30909.51,19.2063
30.349185,-97.727198,231.33,30922.13,19.2141
30.349136,-97.727112,231.81,30932.02,19.2203
30.349105,-97.727038,231.33,30939.87,19.2251
30.349044,-97.726913,231.33,30953.74,19.2338
30.348994,-97.726818,230.85,30964.40,19.2404
30.348943,-97.726712,231.33,30976.06,19.2476
30.348909,-97.726634,231.81,30984.45,19.2528
30.348874,-97.726550,231.81,30993.40,19.2584
30.348820,-97.726442,232.78,31005.38,19.2658
30.348762,-97.726329,231.81,31017.98,19.2737
30.348715,-97.726226,231.81,31029.20,19.2806
30.348665,-97.726131,231.33,31039.81,19.2872
30.348621,-97.726036,231.33,31050.12,19.2936
30.348559,-97.725926,232.30,31062.79,19.3015
30.348512,-97.725847,233.26,31071.99,19.3072
30.348468,-97.725771,233.26,31080.76,19.3127
30.348427,-97.725689,231.81,31089.79,19.3183
30.348396,-97.725606,231.81,31098.45,19.3237
30.348361,-97.725514,231.81,31108.08,19.3297
30.348320,-97.725411,230.37,31118.85,19.3364
30.348260,-97.725296,228.93,31131.76,19.3444
30.348213,-97.725200,229.89,31142.38,19.3510
30.348176,-97.725103,229.89,31152.53,19.3573
30.348108,-97.724982,230.37,31166.42,19.3659
30.348081,-97.724920,230.37,31173.03,19.3700
30.348023,-97.724817,229.89,31184.87,19.3774
30.347968,-97.724697,231.81,31197.97,19.3855
30.347903,-97.724555,232.78,31213.39,19.3951
30.347833,-97.724415,233.74,31228.88,19.4047
30.347789,-97.724304,234.70,31240.66,19.4120
30.347737,-97.724190,234.22,31253.01,19.4197
30.347729,-97.724174,234.22,31254.75,19.4208
30.347659,-97.724067,234.70,31267.79,19.4289
30.347629,-97.724013,234.70,31273.60,19.4325
30.347615,-97.723982,234.70,31277.00,19.4346
30.347510,-97.723897,235.18,31291.55,19.4437
30.347439,-97.723939,233.74,31300.78,19.4494
30.347371,-97.723975,232.78,31308.99,19.4545
30.347322,-97.724006,232.30,31315.22,19.4584
30.347252,-97.724058,231.33,31324.38,19.4641
30.347216,-97.724079,230.37,31328.85,19.4668
30.347189,-97.724080,229.89,31331.78,19.4687
30.347111,-97.724111,228.45,31341.02,19.4744
30.347063,-97.724141,227.97,31347.00,19.4781
30.347015,-97.724176,227.97,31353.33,19.4821
30.346987,-97.724195,227.49,31356.89,19.4843
30.346883,-97.724270,227.97,31370.52,19.4927
30.346854,-97.724289,227.97,31374.15,19.4950
30.346764,-97.724351,228.45,31385.91,19.5023
30.346658,-97.724436,230.37,31400.16,19.5111
30.346567,-97.724492,231.33,31411.68,19.5183
30.346509,-97.724535,230.85,31419.19,19.5230
30.346430,-97.724574,230.85,31428.63,19.5288
30.346351,-97.724629,231.33,31439.00,19.5353
30.346264,-97.724674,230.85,31449.57,19.5418
30.346199,-97.724713,230.37,31457.63,19.5469
30.346151,-97.724749,230.37,31464.06,19.5509
30.346040,-97.724813,229.89,31477.73,19.5593
30.345959,-97.724869,230.85,31488.19,19.5658
30.345875,-97.724924,231.33,31499.00,19.5726
30.345764,-97.724998,230.85,31513.27,19.5814
30.345665,-97.725075,230.37,31526.48,19.5896
30.345641,-97.725094,229.89,31529.70,19.5916
30.345545,-97.725134,228.45,31541.08,19.5987
30.345460,-97.725191,227.97,31551.98,19.6055
30.345432,-97.725207,227.49,31555.44,19.6076
30.345354,-97.725268,227.01,31566.02,19.6142
30.345274,-97.725300,227.97,31575.45,19.6201
30.345181,-97.725338,229.41,31586.40,19.6269
30.345072,-97.725369,228.45,31598.84,19.6346
30.344968,-97.725408,227.97,31610.97,19.6421
30.344947,-97.725412,227.49,31613.27,19.6436
30.344854,-97.725422,225.57,31623.50,19.6499
30.344815,-97.725423,225.09,31627.87,19.6526
30.344747,-97.725428,223.64,31635.40,19.6573
30.344661,-97.725425,223.16,31644.86,19.6632
30.344612,-97.725420,223.16,31650.34,19.6666
30.344500,-97.725420,224.61,31662.69,19.6743
30.344386,-97.725408,225.09,31675.35,19.6821
30.344279,-97.725386,227.97,31687.37,19.6896
30.344194,-97.725367,228.45,31697.01,19.6956
30.344080,-97.725314,228.45,31710.68,19.7041
30.344019,-97.725284,227.97,31717.94,19.7086
30.343922,-97.725251,228.45,31729.18,19.7156
30.343853,-97.725220,228.93,31737.38,19.7207
30.343798,-97.725258,228.45,31745.19,19.7255
30.343783,-97.725325,227.97,31751.92,19.7297
30.343739,-97.725399,226.53,31760.91,19.7353
30.343711,-97.725483,225.57,31769.66,19.7407
30.343690,-97.725569,225.09,31778.21,19.7461
30.343668,-97.725631,225.09,31784.65,19.7501
30.343661,-97.725648,225.09,31786.45,19.7512
30.343605,-97.725767,225.09,31799.51,19.7593
30.343577,-97.725805,225.09,31804.25,19.7622
30.343535,-97.725857,225.57,31811.06,19.7665
30.343426,-97.725972,225.57,31827.46,19.7767
30.343398,-97.725992,225.57,31831.06,19.7789
30.343351,-97.726033,225.09,31837.64,19.7830
30.343208,-97.726118,226.05,31855.46,19.7941
30.343088,-97.726189,226.53,31870.37,19.8033
30.342987,-97.726259,226.05,31883.44,19.8114
30.342895,-97.726346,225.57,31896.61,19.8196
30.342809,-97.726444,225.57,31910.09,19.8280
30.342755,-97.726519,225.57,31919.39,19.8338
30.342706,-97.726599,224.61,31928.81,19.8396
30.342645,-97.726666,223.16,31938.07,19.8454
30.342587,-97.726746,220.76,31948.09,19.8516
30.342575,-97.726757,220.76,31949.77,19.8527
30.342510,-97.726843,220.28,31960.80,19.8595
30.342463,-97.726912,220.76,31969.00,19.8646
30.342454,-97.726927,220.28,31970.70,19.8657
30.342423,-97.726972,220.76,31976.26,19.8691
30.342367,-97.727073,221.72,31987.78,19.8763
30.342321,-97.727141,221.72,31996.04,19.8814
30.342226,-97.727257,222.20,32011.36,19.8909
30.342165,-97.727348,223.64,32022.52,19.8979
30.342144,-97.727380,224.61,32026.25,19.9002
30.342124,-97.727402,224.61,32029.40,19.9021
30.342072,-97.727497,224.61,32040.28,19.9089
30.342023,-97.727567,225.57,32048.93,19.9143
30.341954,-97.727662,226.53,32060.83,19.9217
30.341893,-97.727744,227.49,32071.21,19.9281
30.341803,-97.727844,228.45,32085.02,19.9367
30.341733,-97.727932,227.97,32096.50,19.9438
30.341648,-97.728036,226.05,32110.27,19.9524
30.341578,-97.728125,224.12,32121.83,19.9596
30.341507,-97.728202,223.16,32132.65,19.9663
30.341433,-97.728288,223.16,32144.29,19.9735
30.341357,-97.728394,222.68,32157.50,19.9817
30.341222,-97.728570,222.20,32180.45,19.9960
30.341156,-97.728665,222.68,32191.85,20.0031
30.341114,-97.728725,222.68,32199.31,20.0077
30.341056,-97.728797,221.72,32208.71,20.0136
30.341005,-97.728875,220.76,32218.01,20.0193
30.340996,-97.728887,220.28,32219.58,20.0203
30.340942,-97.729001,219.32,32232.08,20.0281
30.340894,-97.729105,218.84,32243.44,20.0351
30.340842,-97.729232,219.32,32256.82,20.0435
30.340808,-97.729354,219.80,32269.13,20.0511
30.340787,-97.729477,218.36,32281.20,20.0586
30.340759,-97.729594,217.88,32292.82,20.0658
30.340725,-97.729761,218.84,32309.42,20.0761
30.340680,-97.729931,219.80,32326.45,20.0867
30.340619,-97.730064,216.43,32340.93,20.0957
30.340559,-97.730179,215.95,32353.61,20.1036
30.340492,-97.730271,216.43,32365.16,20.1108
30.340373,-97.730379,216.91,32381.92,20.1212
30.340218,-97.730479,216.91,32401.60,20.1334
30.340080,-97.730571,216.43,32419.17,20.1443
30.339953,-97.730644,214.99,32434.76,20.1540
30.339812,-97.730739,213.55,32452.88,20.1653
30.339691,-97.730822,214.03,32468.47,20.1750
30.339570,-97.730900,213.55,32483.79,20.1845
30.339448,-97.730976,214.03,32499.14,20.1940
30.339313,-97.731056,214.03,32515.87,20.2044
30.339182,-97.731133,213.07,32532.00,20.2144
30.339099,-97.731183,212.11,32542.28,20.2208
30.338945,-97.731286,211.63,32562.01,20.2331
30.338829,-97.731368,210.19,32577.07,20.2424
30.338699,-97.731459,210.67,32593.99,20.2530
30.338639,-97.731495,210.67,32601.40,20.2576
30.338487,-97.731577,211.63,32619.93,20.2691
30.338399,-97.731650,213.07,32631.78,20.2764
30.338299,-97.731721,212.11,32644.88,20.2846
30.338187,-97.731785,211.63,32658.69,20.2932
30.338070,-97.731853,212.59,32673.21,20.3022
30.337988,-97.731894,210.19,32683.12,20.3083
30.337991,-97.731970,210.19,32691.25,20.3134
30.338005,-97.731993,210.19,32693.88,20.3150
30.338002,-97.731996,211.63,32696.17,20.3165
30.338006,-97.731994,212.11,32697.58,20.3173
30.337989,-97.732001,213.07,32700.02,20.3188
30.337839,-97.732094,212.59,32719.02,20.3306
30.337684,-97.732193,212.11,32738.63,20.3428
30.337554,-97.732258,212.11,32754.31,20.3526
30.337422,-97.732341,210.67,32771.11,20.3630
30.337307,-97.732428,209.22,32786.36,20.3725
30.337187,-97.732494,208.74,32801.04,20.3816
30.337058,-97.732562,207.78,32816.76,20.3914
30.336910,-97.732622,207.30,32834.15,20.4022
30.336797,-97.732669,209.70,32847.33,20.4104
30.336673,-97.732696,209.70,32861.44,20.4191
30.336595,-97.732698,208.74,32869.96,20.4244
30.336520,-97.732698,208.26,32878.30,20.4296
30.336425,-97.732698,208.74,32888.77,20.4361
30.336366,-97.732685,209.22,32895.43,20.4403
30.336320,-97.732674,209.70,32900.67,20.4435
30.336197,-97.732656,211.15,32914.43,20.4521
30.336171,-97.732646,211.63,32917.40,20.4539
30.336089,-97.732637,214.03,32926.52,20.4596
30.336013,-97.732641,213.55,32934.93,20.4648
30.335936,-97.732676,209.70,32944.03,20.4705
30.335916,-97.732677,209.22,32946.23,20.4718
30.335798,-97.732716,207.78,32959.91,20.4803
30.335683,-97.732774,208.26,32973.70,20.4889
30.335580,-97.732841,207.30,32986.78,20.4970
30.335514,-97.732895,207.30,32995.72,20.5026
30.335499,-97.732895,207.30,32997.91,20.5039
30.335424,-97.732938,207.78,33007.25,20.5097
30.335339,-97.732986,208.74,33017.68,20.5162
30.335236,-97.733043,208.74,33030.39,20.5241
30.335152,-97.733100,209.70,33041.20,20.5308
30.335134,-97.733112,209.70,33043.47,20.5323
30.335050,-97.733166,209.22,33054.60,20.5392
30.334960,-97.733212,209.22,33065.02,20.5456
30.334846,-97.733280,208.26,33079.26,20.5545
30.334834,-97.733286,208.26,33080.71,20.5554
30.334760,-97.733299,207.78,33089.02,20.5606
30.334674,-97.733222,207.30,33101.48,20.5683
30.334605,-97.733106,206.34,33115.11,20.5768
30.334565,-97.733040,206.34,33122.94,20.5816
30.334489,-97.732956,205.86,33134.55,20.5888
30.334465,-97.732898,206.82,33140.67,20.5927
30.334422,-97.732825,205.86,33149.22,20.5980
30.334379,-97.732768,205.38,33156.45,20.6025
30.334312,-97.732671,206.82,33168.39,20.6099
30.334261,-97.732577,208.26,33179.02,20.6165
30.334224,-97.732493,208.26,33188.42,20.6223
30.334214,-97.732476,207.78,33190.39,20.6235
30.334199,-97.732403,208.26,33197.63,20.6280
30.334190,-97.732388,208.26,33199.38,20.6291
30.334154,-97.732301,206.34,33208.26,20.6347
30.334081,-97.732198,204.42,33221.01,20.6426
30.334027,-97.732071,203.46,33234.54,20.6510
30.333935,-97.731941,199.61,33250.66,20.6610
30.333901,-97.731874,200.09,33258.02,20.6656
30.333854,-97.731776,200.09,33268.80,20.6723
30.333796,-97.731661,199.13,33281.54,20.6802
30.333769,-97.731563,202.01,33291.29,20.6862
30.333729,-97.731483,201.53,33300.04,20.6917
30.333722,-97.731452,201.05,33303.18,20.6936
30.333658,-97.731344,201.53,33315.68,20.7014
30.333633,-97.731225,202.49,33327.28,20.7086
30.333630,-97.731207,202.49,33329.02,20.7097
30.333573,-97.731101,202.49,33341.01,20.7171
30.333515,-97.730999,205.86,33352.62,20.7244
30.333468,-97.730877,207.30,33365.40,20.7323
30.333436,-97.730806,208.26,33373.09,20.7371
30.333365,-97.730756,208.74,33382.61,20.7430
30.333273,-97.730767,208.26,33392.92,20.7494
30.333178,-97.730749,208.74,33403.66,20.7561
30.333058,-97.730770,208.26,33417.09,20.7644
30.332966,-97.730769,206.34,33427.32,20.7708
30.332780,-97.730796,203.94,33448.02,20.7836
30.332643,-97.730824,203.46,33463.47,20.7932
30.332536,-97.730847,202.49,33475.54,20.8007
30.332409,-97.730873,202.49,33489.82,20.8096
30.332358,-97.730887,202.98,33495.55,20.8132
30.332185,-97.730947,203.46,33515.51,20.8256
30.332066,-97.730987,203.46,33529.24,20.8341
30.331943,-97.731029,203.46,33543.48,20.8429
30.331831,-97.731094,203.94,33557.35,20.8516
30.331740,-97.731145,204.42,33568.52,20.8585
30.331627,-97.731204,203.94,33582.30,20.8671
30.331489,-97.731277,204.90,33599.13,20.8775
30.331380,-97.731307,206.34,33611.50,20.8852
30.331303,-97.731341,207.30,33620.63,20.8909
30.331174,-97.731430,206.82,33637.40,20.9013
30.331051,-97.731498,205.86,33652.41,20.9106
30.330920,-97.731576,204.90,33668.77,20.9208
30.330785,-97.731654,204.90,33685.51,20.9312
30.330761,-97.731666,204.90,33688.39,20.9330
30.330638,-97.731744,204.42,33703.97,20.9427
30.330542,-97.731806,204.42,33716.19,20.9503
30.330375,-97.731907,203.46,33737.07,20.9632
30.330226,-97.731991,202.49,33755.48,20.9747
30.330108,-97.732077,201.53,33770.95,20.9843
30.329995,-97.732162,201.53,33785.84,20.9935
30.329899,-97.732221,202.49,33797.91,21.0010
30.329785,-97.732299,202.49,33812.57,21.0102
30.329646,-97.732389,202.98,33830.17,21.0211
30.329577,-97.732439,202.98,33839.33,21.0268
30.329491,-97.732497,202.49,33850.38,21.0336
30.329392,-97.732567,201.53,33863.39,21.0417
30.329372,-97.732575,201.53,33865.70,21.0432
30.329320,-97.732599,201.53,33871.79,21.0469
30.329193,-97.732663,202.98,33887.18,21.0565
30.329099,-97.732733,203.94,33899.83,21.0644
30.329072,-97.732751,204.90,33903.05,21.0664
30.328922,-97.732853,204.90,33922.38,21.0784
30.328808,-97.732926,204.90,33936.79,21.0873
30.328698,-97.733006,204.42,33951.19,21.0963
30.328587,-97.733077,204.42,33965.33,21.1051
30.328515,-97.733117,205.38,33974.21,21.1106
30.328404,-97.733208,206.34,33989.24,21.1199
30.328289,-97.733271,206.34,34003.39,21.1287
30.328249,-97.733302,206.34,34008.73,21.1320
30.328192,-97.733346,205.86,34016.36,21.1368
30.328120,-97.733393,204.90,34025.59,21.1425
30.328066,-97.733420,203.94,34032.05,21.1465
30.327999,-97.733457,203.94,34040.34,21.1517
30.327945,-97.733492,203.46,34047.13,21.1559
30.327856,-97.733536,202.98,34057.98,21.1626
30.327821,-97.733582,202.49,34063.82,21.1663
30.327719,-97.733633,202.49,34076.12,21.1739
30.327692,-97.733650,202.49,34079.51,21.1760
30.327596,-97.733714,201.53,34091.81,21.1837
30.327534,-97.733729,200.57,34098.69,21.1879
30.327463,-97.733763,199.13,34107.25,21.1933
30.327357,-97.733825,199.13,34120.49,21.2015
30.327235,-97.733898,200.09,34135.66,21.2109
30.327128,-97.733970,200.57,34149.41,21.2195
30.326994,-97.734055,201.53,34166.52,21.2301
30.326888,-97.734124,202.49,34179.82,21.2383
30.326778,-97.734190,203.46,34193.48,21.2468
30.326671,-97.734262,203.94,34207.26,21.2554
30.326561,-97.734338,204.42,34221.50,21.2642
30.326450,-97.734412,204.90,34235.65,21.2730
30.326407,-97.734445,204.90,34241.42,21.2766
30.326301,-97.734507,205.38,34254.51,21.2848
30.326283,-97.734518,205.38,34256.84,21.2862
30.326176,-97.734588,205.38,34270.45,21.2947
30.326063,-97.734645,206.34,34284.18,21.3032
30.325935,-97.734733,206.34,34300.68,21.3134
30.325847,-97.734785,206.34,34311.61,21.3202
30.325826,-97.734801,206.82,34314.47,21.3220
30.325698,-97.734897,206.34,34331.29,21.3325
30.325676,-97.734907,206.34,34333.88,21.3341
30.325568,-97.734975,206.82,34347.58,21.3426
30.325454,-97.735042,207.78,34361.71,21.3514
30.325320,-97.735147,209.22,34379.64,21.3625
30.325212,-97.735219,210.19,34393.55,21.3712
30.325106,-97.735293,210.67,34407.18,21.3796
30.325036,-97.735349,209.70,34416.71,21.3855
30.325026,-97.735364,207.30,34417.97,21.3863
30.325030,-97.735374,206.34,34419.39,21.3872
30.324996,-97.735387,206.34,34423.41,21.3897
30.324943,-97.735414,205.86,34429.82,21.3937
30.324824,-97.735479,205.86,34444.41,21.4028
30.324713,-97.735544,205.38,34458.21,21.4113
30.324597,-97.735602,205.38,34472.24,21.4200
30.324481,-97.735669,204.90,34486.72,21.4290
30.324375,-97.735737,205.86,34500.18,21.4374
30.324229,-97.735817,207.30,34518.32,21.4487
30.324124,-97.735773,208.26,34530.81,21.4564
30.324103,-97.735757,208.74,34533.65,21.4582
30.324023,-97.735650,210.19,34547.07,21.4666
30.323968,-97.735552,211.15,34558.43,21.4736
30.323957,-97.735527,210.67,34561.10,21.4753
30.323881,-97.735353,210.19,34579.84,21.4869
30.323798,-97.735216,210.19,34595.84,21.4968
30.323690,-97.735015,207.78,34618.57,21.5110
30.323642,-97.734906,207.78,34630.31,21.5183
30.323575,-97.734773,207.30,34645.26,21.5276
30.323526,-97.734672,207.30,34656.16,21.5343
30.323469,-97.734539,208.26,34670.31,21.5431
30.323399,-97.734359,210.19,34689.20,21.5549
30.323360,-97.734287,209.22,34697.31,21.5599
30.323285,-97.734161,208.74,34711.98,21.5690
30.323243,-97.734022,208.74,34726.09,21.5778
30.323175,-97.733893,207.78,34740.55,21.5868
30.323114,-97.733800,206.82,34751.82,21.5938
30.323087,-97.733758,207.78,34756.74,21.5968
30.323025,-97.733677,206.82,34766.92,21.6032
30.322976,-97.733570,207.78,34778.41,21.6103
30.322937,-97.733482,208.74,34788.09,21.6163
30.322872,-97.733349,208.26,34802.75,21.6254
30.322832,-97.733255,208.26,34812.80,21.6317
30.322823,-97.733224,208.26,34815.97,21.6336
30.322779,-97.733134,208.26,34825.83,21.6398
30.322742,-97.733081,206.82,34832.45,21.6439
30.322724,-97.733048,206.82,34836.31,21.6463
30.322663,-97.732923,203.46,34850.16,21.6549
30.322593,-97.732803,202.98,34863.87,21.6634
30.322554,-97.732702,203.94,34874.46,21.6700
30.322505,-97.732615,202.49,34885.51,21.6768
30.322471,-97.732481,202.01,34897.98,21.6846
30.322461,-97.732453,202.01,34900.92,21.6864
30.322442,-97.732406,202.01,34905.82,21.6895
30.322389,-97.732283,203.46,34919.05,21.6977
30.322343,-97.732181,204.42,34930.06,21.7045
30.322285,-97.732057,203.94,34943.77,21.7130
30.322220,-97.731931,204.90,34957.91,21.7218
30.322207,-97.731903,204.90,34960.97,21.7237
30.322130,-97.731765,205.38,34976.68,21.7335
30.322098,-97.731711,204.90,34983.04,21.7374
30.322011,-97.731582,204.90,34998.71,21.7472
30.321974,-97.731472,204.42,35010.05,21.7542
30.321882,-97.731295,203.94,35029.71,21.7664
30.321858,-97.731244,203.46,35035.23,21.7699
30.321814,-97.731118,203.94,35048.25,21.7780
30.321780,-97.731070,203.94,35054.44,21.7818
30.321704,-97.730887,202.98,35073.57,21.7937
30.321683,-97.730865,202.98,35076.77,21.7957
30.321626,-97.730770,202.49,35088.00,21.8027
30.321591,-97.730716,202.01,35094.39,21.8066
30.321520,-97.730563,202.01,35111.33,21.8172
30.321448,-97.730401,202.01,35128.58,21.8279
30.321435,-97.730375,202.01,35131.65,21.8298
30.321370,-97.730233,202.01,35147.04,21.8393
30.321326,-97.730120,202.98,35159.03,21.8468
30.321235,-97.729966,202.98,35176.87,21.8579
30.321225,-97.729936,202.98,35179.91,21.8598
30.321155,-97.729778,202.49,35197.08,21.8704
30.321094,-97.729642,202.01,35211.65,21.8795
30.321004,-97.729486,200.57,35229.75,21.8907
30.320942,-97.729388,198.65,35241.29,21.8979
30.320877,-97.729263,197.21,35255.27,21.9066
30.320820,-97.729163,197.21,35266.64,21.9137
30.320761,-97.729012,195.28,35282.56,21.9236
30.320718,-97.728896,193.84,35294.75,21.9311
30.320691,-97.728837,193.36,35301.18,21.9351
30.320651,-97.728732,193.36,35312.16,21.9420
30.320600,-97.728624,192.88,35323.77,21.9492
30.320560,-97.728509,192.40,35335.75,21.9566
30.320551,-97.728451,193.36,35341.32,21.9601
30.320465,-97.728254,192.88,35362.48,21.9732
30.320423,-97.728174,192.40,35371.48,21.9788
30.320372,-97.728074,193.36,35382.58,21.9857
30.320314,-97.727991,191.44,35392.97,21.9922
30.320269,-97.727873,193.36,35405.15,21.9997
30.320198,-97.727739,195.28,35420.10,22.0090
30.320139,-97.727651,196.73,35430.89,22.0157
30.320131,-97.727636,197.69,35432.61,22.0168
30.320076,-97.727521,200.57,35445.29,22.0247
30.320035,-97.727385,201.53,35459.10,22.0333
30.319983,-97.727244,201.05,35473.58,22.0423
30.319938,-97.727125,201.05,35485.98,22.0500
30.319919,-97.727093,201.53,35489.68,22.0523
30.319860,-97.727080,202.49,35496.46,22.0565
30.319776,-97.727130,201.53,35507.00,22.0630
30.319689,-97.727200,201.05,35518.72,22.0703
30.319624,-97.727238,202.01,35526.82,22.0753
30.319609,-97.727246,202.49,35528.55,22.0764
30.319583,-97.727250,202.49,35532.25,22.0787
30.319493,-97.727313,202.98,35543.08,22.0854
30.319422,-97.727343,202.01,35551.48,22.0907
30.319383,-97.727380,202.01,35557.00,22.0941
30.319317,-97.727427,201.53,35565.75,22.0995
30.319258,-97.727472,199.13,35573.69,22.1045
30.319138,-97.727552,199.13,35589.04,22.1140
30.319100,-97.727575,199.13,35593.69,22.1169
30.318999,-97.727644,198.17,35606.76,22.1250
30.318951,-97.727672,198.17,35612.74,22.1287
30.318804,-97.727765,199.13,35631.23,22.1402
30.318719,-97.727826,199.13,35642.27,22.1471
30.318597,-97.727892,198.65,35657.19,22.1563
30.318506,-97.727945,198.17,35668.48,22.1634
30.318389,-97.728011,198.17,35682.91,22.1723
30.318275,-97.728086,197.69,35697.46,22.1814
30.318140,-97.728170,199.13,35714.48,22.1919
30.318004,-97.728248,200.57,35731.32,22.2024
30.317862,-97.728334,201.53,35749.11,22.2135
30.317740,-97.728384,200.09,35764.07,22.2228
30.317713,-97.728386,200.09,35766.45,22.2242
30.317592,-97.728272,200.09,35783.95,22.2351
30.317484,-97.728101,199.61,35804.27,22.2477
30.317422,-97.727968,199.13,35818.87,22.2568
30.317387,-97.727859,199.13,35830.00,22.2637
30.317324,-97.727726,199.13,35844.64,22.2728
30.317310,-97.727702,198.65,35847.34,22.2745
30.317238,-97.727566,197.21,35862.75,22.2841
30.317212,-97.727507,196.73,35869.05,22.2880
30.317140,-97.727380,194.80,35883.59,22.2970
30.317090,-97.727264,193.84,35896.18,22.3048
