Distance-miles,Lat,Lon,Altitude-meters
13.0359327213,30.30952798,-97.75982564,189.997681
13.0506684725,30.30949345,-97.75958123,187.11377
13.0638544001,30.30945523,-97.75936523,184.710571
13.0816763145,30.30940929,-97.75907177,181.826416
13.0932153604,30.30937535,-97.75888268,183.749023
13.1087642376,30.30933755,-97.75862619,184.229858
13.1211794788,30.30930243,-97.75842142,186.152466
13.1312876936,30.30926923,-97.75825672,186.152466
13.1462066871,30.30922347,-97.75801247,187.59436
13.1569981615,30.30919648,-97.75783452,188.555786
13.1700893921,30.30916085,-97.75761969,188.555786
13.1818299486,30.30913596,-97.75742515,187.59436
13.1964248971,30.30909447,-97.75718585,185.671753
13.2092370079,30.30905658,-97.75697655,182.787842
13.2222954923,30.30901266,-97.75676365,183.268433
13.2353248965,30.30897788,-97.75654932,183.749023
13.250879801,30.30893496,-97.75629376,185.191162
13.2659893068,30.30889305,-97.75604599,188.075073
13.2761594102,30.30896388,-97.75590425,189.997681
13.2785356572,30.30899414,-97.75588338,189.997681
13.2886705289,30.30913378,-97.75583376,192.401123
13.299094276,30.30928298,-97.75580585,196.246338
13.3009754145,30.30931022,-97.75580166,196.726929
13.3082437154,30.30941508,-97.75578498,200.091675
13.3142778492,30.30949429,-97.75573988,201.052856
13.3260013801,30.30966285,-97.75571046,200.572266
13.3371095673,30.30982428,-97.75569772,198.649536
13.3515904321,30.31003316,-97.75566822,196.246338
13.3679766689,30.31027053,-97.7556528,194.804321
13.3795266509,30.31043784,-97.75564056,193.843018
13.3889661463,30.31057455,-97.75562975,194.32373
13.3981119196,30.31070673,-97.75561147,194.804321
13.4094944422,30.31086967,-97.75558163,194.804321
13.4230820861,30.31106522,-97.75555557,197.20752
13.43404829,30.31122339,-97.75553612,197.688232
13.4431904594,30.31135566,-97.75552045,199.61084
13.4518811406,30.31147879,-97.75548985,200.572266
13.4609080457,30.31160845,-97.75546538,201.052856
13.4755478572,30.31181968,-97.75543973,200.572266
13.4918831415,30.31205546,-97.75540964,199.130127
13.5028942706,30.31221564,-97.75540486,198.649536
13.5168762987,30.3124184,-97.75539069,198.168945
13.528387445,30.31258486,-97.75536723,197.20752
13.5425442648,30.31278888,-97.75533663,197.20752
13.55422896,30.31295937,-97.75532716,197.20752
13.5634621603,30.31309348,-97.75532012,196.726929
13.576820394,30.31328358,-97.75528366,197.688232
13.5886167496,30.3134539,-97.75525474,197.20752
13.6009774344,30.31362799,-97.75521417,195.765625
13.6094363442,30.31365339,-97.75508165,193.362305
13.623551905,30.31362045,-97.75484822,192.881714
13.6322875113,30.31360243,-97.75470388,190.958984
13.6470486765,30.31355046,-97.75447045,188.075073
13.6563729076,30.31350754,-97.75431563,186.152466
13.6683840712,30.31345834,-97.75412335,185.191162
13.6823928182,30.31340822,-97.75389662,183.749023
13.6993409608,30.31333454,-97.75362639,185.671753
13.7137647837,30.31328157,-97.75339245,186.152466
13.7160949249,30.31327763,-97.75335322,186.152466
13.7255465371,30.31335499,-97.75322816,187.59436
13.7322857405,30.31345147,-97.7532223,189.516968
13.7446403358,30.31362304,-97.75328298,192.401123
13.7573711713,30.31379739,-97.75335423,193.362305
13.7686662669,30.31395069,-97.75342195,195.284912
13.7785269276,30.31408288,-97.75348574,197.20752
13.7888499504,30.31422327,-97.75354592,199.61084
13.7995892297,30.31436803,-97.75361113,199.61084
13.8082059056,30.31448747,-97.75365522,201.533569
13.8189451849,30.31463172,-97.75372412,201.052856
13.8304393057,30.31478763,-97.75379344,202.014282
13.8405863562,30.31492718,-97.75384817,203.93689
13.8499870159,30.31505493,-97.75390425,205.378784
13.8629217232,30.31522843,-97.75398564,203.456177
13.8780615519,30.31543052,-97.75408546,204.898071
13.8892681022,30.31558122,-97.75415503,204.898071
13.9013205248,30.31574476,-97.75422595,203.93689
13.9102090505,30.31586495,-97.75428143,204.41748
13.9219107092,30.31601725,-97.75436902,204.41748
13.9371597749,30.31622127,-97.75446894,205.378784
13.947474285,30.31636166,-97.75452945,207.301392
13.9592864234,30.31652042,-97.75460472,209.224121
13.97171142,30.31668839,-97.75468016,210.666016
13.9823972614,30.31683206,-97.75474939,211.627441
13.9924484344,30.31697053,-97.75480287,215.472656
13.9966633182,30.31702626,-97.75483238,216.43396
14.0030505771,30.31710916,-97.75488107,213.069336
14.0155034733,30.31727487,-97.75496355,210.666016
14.0240910691,30.31738627,-97.75502776,208.262817
14.0334249314,30.31751485,-97.75507797,206.820679
14.0421532677,30.31764016,-97.75509213,207.301392
14.0497189568,30.31774937,-97.75507662,209.224121
14.0580237045,30.3178663,-97.75504243,210.185425
14.0662168539,30.31797945,-97.75499674,210.666016
14.079246196,30.31814902,-97.75490094,212.108032
14.0927149095,30.31832286,-97.75479684,212.588623
14.106067116,30.31849712,-97.75470036,213.069336
14.1147286549,30.31860785,-97.75462995,214.03064
14.1279473909,30.31878127,-97.75453507,214.51123
14.1384354498,30.3189127,-97.7544453,214.51123
14.1492305282,30.31905217,-97.75435964,215.953247
14.1629881171,30.31922668,-97.7542469,216.43396
14.1767832368,30.3194017,-97.75413333,215.953247
14.1899752538,30.31957059,-97.75402914,214.991943
14.2038832767,30.319741,-97.75390458,214.991943
14.212660142,30.31985356,-97.75383543,214.03064
14.2253982475,30.32002045,-97.7537403,214.991943
14.2377819852,30.32018079,-97.75364558,214.51123
14.248767638,30.32032798,-97.75357383,214.51123
14.2625567304,30.32050425,-97.75346437,212.108032
14.2722049444,30.32062445,-97.75338164,211.146729
14.2837342969,30.32077926,-97.75330687,210.666016
14.2975828545,30.32096006,-97.75320545,211.146729
14.3063208842,30.32107087,-97.75313336,210.666016
14.3185881147,30.32122962,-97.75304108,208.743408
14.3273176316,30.32134227,-97.75297034,208.743408
14.3409781002,30.32149952,-97.75283086,209.704834
14.3517052628,30.32163413,-97.75273908,211.146729
14.3610731762,30.32174964,-97.75266574,211.146729
14.3716243044,30.32189523,-97.75259592,212.108032
14.3847204438,30.32206086,-97.75248804,213.069336
14.393479103,30.32216932,-97.75241244,214.03064
14.4060667125,30.32233184,-97.75231646,214.991943
14.417162783,30.32247459,-97.75222979,216.914673
14.4283086253,30.32261373,-97.75213365,216.43396
14.4396959945,30.32275647,-97.75203818,214.991943
14.4535797839,30.32293936,-97.75193945,216.914673
14.4625326215,30.32305604,-97.75187298,215.472656
14.4735971263,30.32318923,-97.75176929,214.51123
14.4845997426,30.32333205,-97.75168673,212.108032
14.5021826157,30.32356423,-97.75156427,209.224121
14.5137665867,30.32371318,-97.75147459,208.262817
14.52289782,30.32382877,-97.75139873,206.340088
14.5344344425,30.32397629,-97.75130636,205.859497
14.5434904277,30.32409414,-97.75123889,204.41748
14.5542200136,30.32423034,-97.75115146,204.41748
14.5654192317,30.32436647,-97.75104937,203.93689
14.5745856967,30.32448616,-97.75098315,202.975464
14.5890192129,30.32467249,-97.75087226,201.052856
14.6052707365,30.32488707,-97.75075885,198.649536
14.6195404594,30.3250682,-97.75064092,197.688232
14.629073409,30.32518915,-97.75056297,197.20752
14.6433612759,30.32537397,-97.75045392,195.765625
14.6591503751,30.32558234,-97.75034328,193.843018
14.6704613157,30.32573288,-97.75026692,192.881714
14.6825998603,30.32588962,-97.7501738,194.804321
14.697800397,30.32607855,-97.75006265,194.32373
14.7090482063,30.32622968,-97.74996752,195.284912
14.720671013,30.32637334,-97.74986484,196.246338
14.7349576371,30.32654802,-97.74973568,196.726929
14.7513414506,30.32675807,-97.74960668,197.20752
14.7601122886,30.3268745,-97.74954666,198.168945
14.7739656929,30.32704532,-97.74942404,198.168945
14.7853748723,30.32719133,-97.7493336,197.20752
14.7984528056,30.32735688,-97.74922606,197.20752
14.8099542585,30.32750155,-97.74912916,196.726929
14.8143014322,30.32754069,-97.74907342,196.246338
14.8270237549,30.32747976,-97.74887536,196.726929
14.84257984,30.32736526,-97.74865139,196.726929
14.8523894861,30.32728496,-97.74851535,197.20752
14.866745331,30.32717784,-97.74830908,198.168945
14.8787164783,30.32709167,-97.74813507,198.168945
14.8935019391,30.32697835,-97.74792502,200.091675
14.9082886426,30.32687115,-97.74771933,202.014282
14.9219332663,30.32676796,-97.74751564,202.975464
14.9308921934,30.32669395,-97.74739176,204.898071
14.9419882638,30.32660829,-97.74723376,206.820679
14.9501619644,30.32654928,-97.74711533,207.782104
14.9611197177,30.32647795,-97.74695112,205.378784
14.9757850675,30.32638298,-97.74673152,200.091675
14.9936530877,30.32625675,-97.74647059,196.726929
14.9960390902,30.32623957,-97.74643539,196.246338
15.0051521173,30.32617545,-97.74630153,195.284912
15.0171365619,30.32608836,-97.74612802,194.32373
15.0286295021,30.3260115,-97.7459572,195.284912
15.0417280649,30.32592667,-97.74576089,195.765625
15.0536008491,30.3258385,-97.74559024,195.284912
15.0631191965,30.32577848,-97.74544716,196.246338
15.0740708604,30.32570086,-97.74528706,195.765625
15.084887811,30.32562409,-97.74512915,195.284912
15.0928806926,30.325695,-97.74504516,195.284912
15.1075302596,30.32590262,-97.74503008,193.843018
15.1184709873,30.32606355,-97.74505455,192.881714
15.1345319985,30.32629338,-97.74509705,193.362305
15.1454654562,30.32645063,-97.74512253,194.32373
15.1543090568,30.32657526,-97.74515463,193.362305
15.1628128918,30.32669479,-97.74519017,191.920288
15.1740108671,30.32685296,-97.74523183,191.920288
15.1879395816,30.32704817,-97.74529352,194.804321
15.198147278,30.32719569,-97.74531028,195.765625
15.2106511266,30.32737398,-97.74534926,198.649536
15.2256065324,30.32758838,-97.74538865,201.533569
15.2369890549,30.32775166,-97.74542369,199.61084
15.2441348214,30.32784957,-97.74546292,199.130127
15.252564589,30.32796834,-97.74549225,200.572266
15.263425222,30.3281229,-97.74552628,201.052856
15.2741232422,30.32827377,-97.74556803,201.533569
15.284476588,30.32842238,-97.74559753,203.93689
15.2967692947,30.32860125,-97.74561614,208.262817
15.309602035,30.32878113,-97.74567163,204.41748
15.3208461782,30.32894164,-97.74570163,204.898071
15.329843941,30.32906804,-97.74574329,203.93689
15.3378853517,30.32918145,-97.74577699,202.494873
15.3488806979,30.32933953,-97.74580247,199.130127
15.3613433497,30.32951807,-97.74583708,196.726929
15.3726857937,30.32968269,-97.74585343,196.246338
15.3830415628,30.32983256,-97.74586609,195.284912
15.3920319934,30.32996239,-97.74588419,194.804321
15.4033829503,30.33011762,-97.74594429,193.843018
15.4154402196,30.33029306,-97.74595309,197.688232
15.4261139442,30.33044703,-97.74597664,197.20752
15.4391360784,30.33063554,-97.74598972,195.284912
15.4455560836,30.33072833,-97.74598964,195.284912
15.4590587861,30.33092078,-97.74603507,195.284912
15.461141311,30.33094953,-97.74604655,195.284912
15.4730372102,30.33111423,-97.74610606,196.246338
15.4868420855,30.33129578,-97.74620446,196.726929
15.5001226479,30.33144616,-97.74634327,198.649536
15.5040110633,30.3314879,-97.74638677,201.052856
15.5164312133,30.33163106,-97.74651367,198.649536
15.5296462831,30.33176693,-97.74667016,197.688232
15.5403236739,30.33187699,-97.74679665,198.168945
15.5480422202,30.33195368,-97.74689119,197.688232
15.5603567992,30.33209047,-97.74702522,196.246338
15.5724395447,30.33221603,-97.74716654,196.246338
15.5817407229,30.33230857,-97.74728087,195.765625
15.5962470639,30.33244888,-97.74746208,194.32373
15.6075336467,30.33255114,-97.74760885,192.881714
15.6164622509,30.33263035,-97.74772712,191.920288
15.6269696966,30.33271635,-97.74787263,189.997681
15.6393874232,30.33281442,-97.74804697,187.11377
15.6516740406,30.33290318,-97.74822609,187.59436
15.6635844799,30.33299094,-97.74839809,187.59436
15.6747497711,30.33308356,-97.74855006,188.555786
15.6860169672,30.33320535,-97.74867503,189.516968
15.6942707625,30.33330903,-97.74874468,190.478394
15.7046010553,30.33344708,-97.74881157,192.401123
15.7150575487,30.3335874,-97.74887737,194.804321
15.7249751891,30.33371514,-97.74895607,196.726929
15.735113789,30.33384816,-97.74902917,197.688232
15.7468906957,30.33400993,-97.74909304,195.765625
15.7598157096,30.33419257,-97.7491414,196.246338
15.7700889606,30.33434177,-97.74916009,197.688232
15.7808027015,30.33449708,-97.7491699,196.726929
15.7910396023,30.33464528,-97.74917224,196.246338
15.8021805358,30.33480277,-97.74913092,197.688232
15.8127402389,30.33494443,-97.74906529,198.168945
15.8239200702,30.33507359,-97.74895113,199.130127
15.8323389016,30.33517526,-97.74887418,199.130127
15.8447408454,30.33532203,-97.74875315,200.091675
15.854673088,30.33543787,-97.74865299,201.533569
15.8658019047,30.33557014,-97.74854762,201.533569
15.8784331965,30.33572964,-97.74844134,202.014282
15.8889212555,30.33586677,-97.74836155,203.456177
15.9009882803,30.33603424,-97.74830296,202.494873
15.9113695256,30.33617732,-97.74824906,202.494873
15.9234437583,30.33634027,-97.74817396,202.975464
15.9336575442,30.33647354,-97.74809919,202.014282
15.9437742718,30.33661326,-97.74804605,200.572266
15.9537950598,30.33674226,-97.74796676,203.456177
15.9665671543,30.33691334,-97.74788504,205.378784
15.9794654492,30.33709187,-97.74781932,204.898071
15.9928989932,30.33727409,-97.74773844,204.898071
16.0016649224,30.33739312,-97.74768647,204.898071
16.0123702127,30.33754005,-97.74763266,204.898071
16.014376309,30.33756997,-97.74762243,204.898071
16.0229942276,30.33768447,-97.74756409,205.378784
16.0359192415,30.33785756,-97.74748086,205.859497
16.0535154119,30.33809795,-97.74738355,203.93689
16.0618141323,30.33820977,-97.74733133,203.93689
16.0743374299,30.33838796,-97.74728875,203.456177
16.0866968719,30.33856248,-97.74724005,204.41748
16.0988743143,30.33873204,-97.74718867,204.898071
16.1094291085,30.33887353,-97.74712035,204.41748
16.1214912245,30.33904427,-97.74707543,203.456177
16.1339963159,30.33921869,-97.74701818,202.494873
16.142928524,30.33933688,-97.74705866,201.052856
16.1525512617,30.33940192,-97.74720007,202.014282
16.1642638565,30.33943914,-97.74739159,202.494873
16.1721960923,30.33946722,-97.74752025,202.494873
16.1812119991,30.33949639,-97.74766685,202.494873
16.1922377304,30.33952815,-97.74784807,202.975464
16.205219724,30.33957912,-97.74805846,202.014282
16.2178644375,30.33960912,-97.748267,202.494873
16.228960508,30.33963955,-97.74844939,202.975464
16.2422592765,30.33967149,-97.74866883,204.41748
16.2526538813,30.33968397,-97.74884233,205.859497
16.2628713332,30.33970518,-97.7490114,206.820679
16.2746506632,30.33971222,-97.74920862,208.743408
16.2876217829,30.33974164,-97.74942303,209.224121
16.2951425468,30.33976218,-97.7495465,209.704834
16.3053648454,30.33980333,-97.74971087,210.666016
16.3148990377,30.33984298,-97.74986425,211.146729
16.3233178691,30.33988095,-97.74999795,211.146729
16.3327925341,30.33991146,-97.75015167,212.108032
16.3431725988,30.33996066,-97.75031612,213.550049
16.350971302,30.33998698,-97.75044302,214.51123
16.3600163511,30.34001598,-97.75059013,215.472656
16.3731161566,30.34007717,-97.75079783,216.43396
16.3787533586,30.34011246,-97.75088375,215.472656
16.3864064124,30.34016149,-97.750999,211.146729
16.3915170024,30.34019929,-97.75107343,208.743408
16.3926456607,30.34022092,-97.75107368,201.533569
16.3921334646,30.34018949,-97.75105733,203.93689
16.395604443,30.34019267,-97.75111006,204.41748
16.3981105565,30.34020759,-97.75114744,204.898071
16.4045281384,30.34023995,-97.75124978,205.378784
16.4096908615,30.34028236,-97.75132128,205.378784
16.4167808288,30.34031664,-97.75143343,205.859497
16.4221680533,30.34034489,-97.75151733,204.41748
16.428563825,30.34038118,-97.75161616,203.93689
16.4372314533,30.34042234,-97.75175328,205.378784
16.4446939326,30.34046156,-97.75186962,207.301392
16.4503736985,30.34048545,-97.75196057,208.743408
16.4561905389,30.34052149,-97.752049,208.262817
16.4628205053,30.34056282,-97.75214883,207.782104
16.4701507569,30.34060422,-97.75226156,208.262817
16.4783644737,30.34064504,-97.75239056,208.262817
16.4865066707,30.34068938,-97.75251696,209.224121
16.4898392077,30.34070849,-97.75256742,209.704834
16.4987034999,30.34082567,-97.75260757,212.108032
16.5030457648,30.34088518,-97.75258393,212.588623
16.5136928326,30.34103128,-97.75252475,214.51123
16.5213009612,30.34112776,-97.75246088,214.03064
16.527915207,30.34121426,-97.75241286,214.991943
16.5299492028,30.34124284,-97.75240347,214.51123
16.5319868647,30.34126857,-97.7523883,213.069336
16.5404991503,30.34138458,-97.75233977,212.588623
16.5488512465,30.34149514,-97.75228344,213.069336
16.5568028691,30.34160175,-97.75223206,213.550049
16.5639462122,30.34169789,-97.75218747,213.069336
16.5680202933,30.34175514,-97.7521671,213.069336
16.5698540834,30.34178062,-97.75215813,212.588623
16.5755738656,30.34185824,-97.75212318,211.146729
16.5795897242,30.34190794,-97.75208806,212.108032
16.5852997509,30.34198254,-97.75204782,211.627441
16.5914770486,30.34206737,-97.75201212,211.627441
16.5987490776,30.34216502,-97.75196694,211.627441
16.6038292205,30.34223543,-97.75193894,212.108032
16.6135296918,30.3423661,-97.75187817,212.588623
16.6197919308,30.34245084,-97.75184029,213.069336
16.6257362144,30.34252552,-97.75179176,213.550049
16.6348856538,30.34264564,-97.75172655,212.588623
16.645467167,30.3427888,-97.75165656,210.185425
16.6558690418,30.34292853,-97.75159084,209.224121
16.6666472189,30.34307839,-97.75153544,207.782104
16.6769714223,30.34321896,-97.75147618,207.782104
16.6810843391,30.3432716,-97.75144349,208.743408
16.6893672767,30.34338375,-97.75139378,210.185425
16.6986635461,30.34351165,-97.751344,211.146729
16.7061624998,30.34361316,-97.7512984,212.108032
16.714804652,30.34373084,-97.7512497,214.51123
16.7232999741,30.3438445,-97.75119354,214.991943
16.7339385292,30.34398523,-97.75112003,216.43396
16.7403718938,30.34407089,-97.7510772,216.43396
16.744924182,30.34413426,-97.75109673,215.472656
16.7535723615,30.34425546,-97.75106614,215.953247
16.7632424477,30.34439083,-97.75102389,213.069336
16.7739659441,30.34453735,-97.75096052,211.627441
16.7810680282,30.34463215,-97.75091065,212.588623
16.7900621249,30.34475628,-97.75086237,211.146729
16.8009665025,30.34489953,-97.75077822,214.03064
16.8116766394,30.34504328,-97.75070798,213.550049
16.8139509816,30.34507396,-97.75069222,214.03064
16.8201428193,30.34515996,-97.75065492,214.991943
16.829840805,30.34529013,-97.75059323,213.550049
16.8390278995,30.34541569,-97.75053967,213.550049
16.8492538021,30.34555323,-97.75047488,214.991943
16.8572296581,30.34566186,-97.75043062,214.51123
16.8664033931,30.34578533,-97.75037362,214.03064
16.872896223,30.3458689,-97.75032048,215.472656
16.8819655677,30.34599169,-97.75026449,215.472656
16.8936065806,30.34614835,-97.7501909,214.991943
16.9005399625,30.34623963,-97.75014086,215.953247
16.9101906619,30.34636863,-97.75007799,215.953247
16.9184529078,30.34648027,-97.75002737,214.991943
16.9275040463,30.34659946,-97.749964,216.43396
16.9369035254,30.34672444,-97.74990038,215.472656
16.9448648414,30.34682913,-97.74984623,215.953247
16.9552012237,30.34696894,-97.74978437,215.953247
16.9643433931,30.34709617,-97.74974029,214.03064
16.9717027248,30.34719466,-97.74969184,213.069336
16.9785026362,30.3472867,-97.7496506,214.03064
16.9855852714,30.34738242,-97.74960668,215.953247
16.9955138479,30.34751644,-97.74954482,215.472656
17.0033659268,30.34762139,-97.74949009,217.395386
17.0042349142,30.34763312,-97.74948413,217.395386
17.0106088136,30.3477187,-97.74944306,215.472656
17.0168358831,30.34780327,-97.74940694,214.991943
17.0242765523,30.34790075,-97.74935329,215.472656
17.0264452613,30.34792892,-97.74933678,216.43396
17.0310302958,30.34798994,-97.74930568,215.953247
17.0414783385,30.34813193,-97.74924399,213.069336
17.0487114698,30.34823092,-97.74920183,212.588623
17.0560635314,30.34832865,-97.74915095,214.03064
17.0611485831,30.34839964,-97.74912564,213.069336
17.066063752,30.34846704,-97.74909865,212.588623
17.0745420486,30.34858304,-97.74905272,213.069336
17.0808067111,30.34866225,-97.74899966,213.550049
17.0895265346,30.3487765,-97.74893629,215.953247
17.0969672659,30.34887733,-97.74889153,216.914673
17.1061336687,30.34900105,-97.74883579,215.472656
17.1142042217,30.34910842,-97.74878056,215.953247
17.1210623556,30.34920246,-97.74874192,214.51123
17.1313659295,30.34934705,-97.74869917,213.550049
17.1405080989,30.34947094,-97.74864276,214.51123
17.1483153148,30.34957387,-97.74858685,214.991943
17.1573870829,30.34969448,-97.74852633,215.953247
17.1638349876,30.34978056,-97.74848627,215.472656
17.1746459109,30.34992239,-97.74840874,216.914673
17.1857310453,30.35007066,-97.74833699,216.43396
17.1981281424,30.35023863,-97.74826172,216.43396
17.2056549957,30.35033947,-97.74821394,216.914673
17.2068722615,30.35035808,-97.74821403,216.43396
17.2105009439,30.35039487,-97.7481805,216.43396
17.211536148,30.35041004,-97.74817748,216.43396
17.2209878222,30.35053946,-97.74812635,216.43396
17.2293799347,30.35065278,-97.74807279,216.914673
17.2389711689,30.35078597,-97.74802493,214.991943
17.2444942872,30.35086158,-97.74799375,215.472656
17.2490040736,30.35092008,-97.74795955,216.43396
17.2589569457,30.35105025,-97.74788596,219.317993
17.272573732,30.35122979,-97.74779007,220.759888
17.2789403614,30.35131764,-97.74775604,222.201782
17.2852038432,30.35140355,-97.74772159,222.682495
17.2980863553,30.35157337,-97.74763165,222.201782
17.3110902212,30.35174738,-97.74754766,220.279175
17.3217482251,30.35189138,-97.74748212,219.798584
17.3288757855,30.35199037,-97.74744809,217.875977
17.336831012,30.35209875,-97.74740375,215.472656
17.3467790374,30.3522368,-97.74735488,213.550049
17.3584879661,30.35239119,-97.7472719,214.51123
17.3669650821,30.35250569,-97.74721926,216.43396
17.3746933839,30.3526113,-97.74717358,217.875977
17.3828646611,30.35271683,-97.74711147,220.279175
17.3908927123,30.35281498,-97.74703947,223.163208
17.3978260942,30.35291095,-97.74700292,222.682495
17.4062959402,30.35302595,-97.7469523,222.682495
17.4145739689,30.35313567,-97.74689522,222.682495
17.4231457818,30.35325126,-97.74684283,221.240601
17.4305536426,30.35335226,-97.7468,220.279175
17.4388062573,30.35346223,-97.74674426,220.759888
17.4456740846,30.35355435,-97.74670453,221.721191
17.4532446203,30.35365367,-97.74664602,222.682495
17.4572871979,30.35370883,-97.74662465,222.201782
17.4663747487,30.35382575,-97.74655307,223.163208
17.474601825,30.35393606,-97.74650093,222.201782
17.4818119034,30.35403455,-97.7464602,219.798584
17.4892404559,30.35413723,-97.74642122,218.83728
17.4980840565,30.35425809,-97.74637118,218.356567
17.5092298988,30.35440612,-97.74629767,218.83728
17.5192276961,30.35454316,-97.74624185,218.83728
17.5309827305,30.35470225,-97.74617085,216.43396
17.5394877461,30.35481415,-97.74611235,216.43396
17.5481396537,30.35492814,-97.74605149,217.875977
17.5576968368,30.35505655,-97.74599064,218.83728
17.566233418,30.35517013,-97.74594169,219.317993
17.5726000474,30.35525772,-97.74589852,218.83728
17.5803052964,30.35536559,-97.74586625,214.51123
17.5893321393,30.35548856,-97.74580029,215.472656
17.5969572935,30.35559132,-97.74575318,216.914673
17.6051819465,30.35570456,-97.74570884,215.953247
17.6178157238,30.35587505,-97.74563022,216.43396
17.6252114679,30.35597454,-97.7455832,216.914673
17.6261993856,30.35598745,-97.74557557,216.914673
17.6397469511,30.35616464,-97.74547826,217.395386
17.6529474188,30.35633613,-97.7453791,217.395386
17.6614099947,30.35645138,-97.74532855,216.914673
17.6717827272,30.35659086,-97.74526167,216.43396
17.6840839468,30.35675934,-97.74519386,214.51123
17.6947625802,30.35690627,-97.74513435,212.588623
17.7043756246,30.35703778,-97.74507743,214.03064
17.7134922556,30.35715798,-97.74501457,214.991943
17.7222291047,30.35727407,-97.74495288,215.472656
17.731340889,30.35739234,-97.74488406,217.395386
17.7388665617,30.35749426,-97.74483847,216.914673
17.7476725073,30.35761563,-97.74479253,215.472656
17.7572940644,30.35774262,-97.74472397,214.991943
17.7651655922,30.35784664,-97.74466982,215.953247
17.7754643195,30.35798536,-97.74460587,216.43396
17.7901345159,30.35818367,-97.74451677,216.914673
17.8022536738,30.35834578,-97.74443798,218.356567
17.8126603953,30.35848592,-97.74437377,219.317993
17.8227455573,30.35862288,-97.74431309,220.279175
17.8329047246,30.35875649,-97.74424125,219.798584
17.8458212257,30.35893167,-97.74416448,219.798584
17.8581527682,30.35910015,-97.74409449,218.83728
17.8702841049,30.35926385,-97.74402039,218.356567
17.8821071173,30.35942394,-97.74394956,218.83728
17.8941825928,30.35958664,-97.74387429,218.83728
17.9047968522,30.35970968,-97.74377455,217.875977
17.9069983697,30.35971974,-97.74373926,217.875977
17.9107387124,30.35970516,-97.7436795,216.914673
17.9181551481,30.35964799,-97.74357506,216.914673
17.923883381,30.35961019,-97.74348982,217.395386
17.9274138246,30.35958546,-97.74343768,217.395386
17.9350656356,30.35952779,-97.74332805,218.356567
17.941985658,30.35947985,-97.74322604,218.83728
17.9498608519,30.35943878,-97.74310308,218.83728
17.9595649271,30.35939142,-97.74295078,219.317993
17.9693854472,30.35933132,-97.74280166,219.798584
17.9781574659,30.35927424,-97.74267049,219.798584
17.986672237,30.35922999,-97.74253713,219.317993
17.9976930595,30.35915698,-97.74237293,218.356567
18.0063048887,30.35909663,-97.74224653,218.83728
18.0186072889,30.35901759,-97.74206179,218.83728
18.0240539785,30.35898624,-97.74197814,218.83728
18.0274023604,30.35896763,-97.74192634,218.83728
18.0400360756,30.35890217,-97.74172836,216.914673
18.0499925517,30.35884475,-97.74157623,216.914673
18.0590789219,30.35879027,-97.74143709,215.953247
18.0673557701,30.3587404,-97.74131044,214.991943
18.0737539651,30.35870469,-97.74121103,214.991943
18.0801363773,30.35867259,-97.74111045,214.991943
18.090117149,30.35861148,-97.74095915,215.953247
18.0977180076,30.35857469,-97.74084256,214.991943
18.1043079578,30.35853554,-97.7407393,214.51123
18.1159343684,30.35848383,-97.74055414,214.51123
18.1240158575,30.35845223,-97.74042388,214.51123
18.1348837606,30.35841392,-97.74024745,214.03064
18.1458512073,30.35835089,-97.74007897,212.588623
18.1562640182,30.35828006,-97.73992499,211.627441
18.1659547339,30.35821804,-97.73977948,211.146729
18.176054436,30.35815115,-97.73962936,211.627441
18.1834113444,30.35810363,-97.73951889,212.588623
18.1922379816,30.35804646,-97.73938637,214.03064
18.2019117339,30.35798033,-97.73924354,214.51123
18.2110939195,30.35791998,-97.73910633,215.472656
18.2184241711,30.35787052,-97.73899762,215.953247
18.2276876942,30.35781235,-97.73885823,214.991943
18.2349694167,30.35777464,-97.73874415,215.953247
18.2434027882,30.35772317,-97.73861616,216.914673
18.2496359471,30.35768378,-97.73852228,217.395386
18.257096003,30.35764212,-97.73840745,217.875977
18.2645440044,30.35759199,-97.73829605,218.356567
18.271632729,30.35753827,-97.73819514,217.875977
18.2785150964,30.35749577,-97.73809053,218.83728
18.285841744,30.35744615,-97.73798215,219.798584
18.2943552102,30.35739167,-97.73785433,219.798584
18.3009026585,30.35734682,-97.73775768,220.279175
18.3078482193,30.35731137,-97.73764872,218.356567
18.3182233752,30.35723853,-97.73749667,217.395386
18.324494127,30.35719503,-97.73740414,218.356567
18.3309311578,30.35715245,-97.73730825,219.798584
18.3376582445,30.35710199,-97.73721177,219.798584
18.3451947912,30.35705379,-97.73709878,220.279175
18.3517738052,30.35700476,-97.73700432,219.798584
18.3599220296,30.35695472,-97.73688085,219.317993
18.36838939,30.35689965,-97.73675437,218.83728
18.3751443763,30.35685405,-97.73665446,218.356567
18.3826906164,30.3567704,-97.73657885,217.875977
18.3898109067,30.35667007,-97.73659889,216.914673
18.3956059369,30.35659262,-97.73663744,216.914673
18.4037796375,30.35647955,-97.73667902,217.395386
18.4111013762,30.35637436,-97.73670316,217.395386
18.4186706692,30.35626598,-97.73672269,218.356567
18.4275482588,30.3561374,-97.73672814,218.83728
18.4362572084,30.35601209,-97.73670802,219.317993
18.4467792563,30.35586524,-97.73665957,218.83728
18.4568109804,30.35572333,-97.73662068,219.798584
18.4629603785,30.35563993,-97.73658296,219.798584
18.472892559,30.35550322,-97.73652923,218.83728
